Chrono;Fourn.;Article;UC;Prix brut;Validit
74;4010PRO;A2476;Kg;Depuis le 01/02/2022, 8,7500 EUR/Kg;E
74;4010PRO;A0029;Kg;Depuis le 26/01/2022, 4,5500 EUR/Kg;E
74;4010PRO;A0947;L;Depuis le 25/06/2021, 20,5200 EUR/L;E
74;4010PRO;A0668;L;Depuis le 25/06/2021, 3,1630 EUR/L;E
74;4010PRO;A0175;Kg;Depuis le 11/08/2021, 5,4500 EUR/SCH;E
74;4010PRO;A0962;Kg;Depuis le 25/06/2021, 6,8500 EUR/Kg;E
74;4010PRO;A0332;Kg;Depuis le 25/06/2021, 4,8780 EUR/Kg;E
74;4010PRO;A0333;Kg;Depuis le 25/06/2021, 15,8100 EUR/Kg;E
74;4010PRO;A0334;Kg;Depuis le 25/06/2021, 13,4800 EUR/Kg;E
74;4010PRO;A0946;Kg;Depuis le 25/06/2021, 13,5000 EUR/Kg;E
74;4010PRO;A0942;Kg;Depuis le 25/06/2021, 5,2600 EUR/Kg;E
74;4010PRO;A0943;Kg;Depuis le 25/06/2021, 7,4500 EUR/Kg;E
74;4010PRO;A0948;Kg;Depuis le 25/06/2021, 7,6740 EUR/SCH;E
74;4010PRO;A0335;Kg;Depuis le 25/06/2021, 27,4100 EUR/SCH;E
74;4010PRO;A2360;Kg;Depuis le 13/12/2021, 9,2600 EUR/Kg;E
74;4010PRO;A0954;Kg;Depuis le 25/06/2021, 15,9100 EUR/BTE;E
74;4010PRO;A0952;Kg;Depuis le 25/06/2021, 31,4580 EUR/Kg;E
74;4010PRO;A0999;Kg;Depuis le 29/06/2021, 10,5700 EUR/BID;E
74;4010PRO;A0337;Kg;Depuis le 29/06/2021, 6,0500 EUR/Kg;E
74;4010PRO;A0994;Kg;Depuis le 29/06/2021, 39,5000 EUR/SAC;E
74;4010PRO;A0186;Kg;Depuis le 29/06/2021, 6,9500 EUR/Kg;E
74;4010PRO;A0338;Kg;Depuis le 01/01/2022, 21,0400 EUR/Kg;E
74;4010PRO;A2220;BTE;Depuis le 03/11/2021, 13,3500 EUR/BTE;E
74;4010PRO;A0936;Kg;Depuis le 25/06/2021, 2,1600 EUR/Kg;E
74;4010PRO;A2449;Kg;Depuis le 12/01/2022, 2,3033 EUR/U;E
74;4010PRO;A0944;L;Depuis le 25/06/2021, 3,5600 EUR/L;E
74;4010PRO;A2518;Kg;Depuis le 25/01/2022, 5,2100 EUR/Kg;E
74;4010PRO;A0991;Kg;Depuis le 29/06/2021, 6,1600 EUR/Kg;E
74;4010PRO;A0992;Kg;Depuis le 29/06/2021, 8,0700 EUR/Kg;E
74;4010PRO;A0339;Kg;Depuis le 29/06/2021, 8,9500 EUR/Kg;E
74;4010PRO;A2225;P;Depuis le 05/11/2021, 1,0000 EUR/BTE;E
74;4010PRO;A0951;Kg;Depuis le 25/06/2021, 9,6430 EUR/Kg;E
74;4010PRO;A2343;Kg;Depuis le 01/12/2021, 2,7900 EUR/Kg;E
74;4010PRO;A1631;Kg;Depuis le 30/08/2021, 3,0100 EUR/Kg;E
74;4010PRO;A2084;Kg;Depuis le 25/06/2021, 10,9900 EUR/SAC;E
74;4010PRO;A0198;Kg;Depuis le 25/06/2021, 11,3780 EUR/BTE;E
74;4010PRO;A0941;Kg;Depuis le 25/06/2021, 18,7500 EUR/Kg;E
74;4010PRO;A0988;Kg;Depuis le 29/06/2021, 13,7500 EUR/Kg;E
74;4010PRO;A0340;Kg;Depuis le 15/07/2021, 9,5000 EUR/Kg;E
74;4010PRO;A0341;RLX;Depuis le 25/06/2021, 7,7650 EUR/RLX;E
74;4010PRO;A0945;Kg;Depuis le 25/06/2021, 10,0000 EUR/SCH;E
74;4010PRO;A0964;Kg;Depuis le 25/06/2021, 11,9590 EUR/BTE;E
74;4010PRO;A0342;Kg;Depuis le 25/06/2021, 9,5000 EUR/BTE;E
74;4010PRO;A1873;Kg;Depuis le 30/08/2021, 4,2500 EUR/Kg;E
74;4010PRO;A0343;Kg;Depuis le 25/06/2021, 11,4900 EUR/Kg;E
74;4010PRO;A0344;Kg;Depuis le 29/06/2021, 13,9290 EUR/BTE;E
74;4010PRO;A1874;Kg;Depuis le 30/08/2021, 3,9900 EUR/SCH;E
74;4010PRO;A0346;Kg;Depuis le 25/06/2021, 7,3570 EUR/Kg;E
74;4010PRO;A2093;Kg;Depuis le 29/06/2021, 4,9900 EUR/Kg;E
74;4010PRO;A0212;Kg;Depuis le 25/06/2021, 0,6020 EUR/Kg;E
74;4010PRO;A0347;Kg;Depuis le 25/06/2021, 6,7000 EUR/Kg;E
74;4010PRO;A0987;Kg;Depuis le 29/06/2021, 13,9000 EUR/Kg;E
74;4010PRO;A0953;Kg;Depuis le 25/06/2021, 24,4290 EUR/BTE;E
74;4010PRO;A2388;Kg;Depuis le 13/01/2022, 1,8880 EUR/Kg;E
74;4010PRO;A0937;Kg;Depuis le 25/06/2021, 15,5710 EUR/Kg;E
74;4010PRO;A0529;Kg;Depuis le 29/06/2021, 3,0100 EUR/Kg;E
74;4010PRO;A0277;P;Depuis le 30/08/2021, 19,9500 EUR/BTE;E
74;4010PRO;A0348;Kg;Depuis le 25/06/2021, 10,0820 EUR/SO;E
74;4010PRO;A0032;Kg;Depuis le 25/06/2021, 7,1200 EUR/Kg;E
74;4010PRO;A0984;P;Depuis le 29/06/2021, 1,4100 EUR/SCH;E
74;4010PRO;A0939;Kg;Depuis le 25/06/2021, 32,0600 EUR/PL;E
74;4010PRO;A0960;Kg;Depuis le 25/06/2021, 4,5500 EUR/Kg;E
74;4010PRO;A0985;P;Depuis le 29/06/2021, 20,2700 EUR/P;E
74;4010PRO;A0998;Kg;Depuis le 29/06/2021, 11,9400 EUR/Kg;E
74;4010PRO;A0349;Kg;Depuis le 25/06/2021, 8,6966 EUR/Kg;E
74;4010PRO;A0996;Kg;Depuis le 29/06/2021, 90,7100 EUR/SAC;E
74;4010PRO;A0997;Kg;Depuis le 29/06/2021, 90,5000 EUR/SAC;E
74;4010PRO;A0995;Kg;Depuis le 29/06/2021, 38,7500 EUR/Kg;E
74;4010PRO;A0350;Kg;Depuis le 25/06/2021, 15,8160 EUR/Kg;E
74;4010PRO;A0351;Kg;Depuis le 25/06/2021, 27,9200 EUR/Kg;E
74;4010PRO;A1771;Kg;Depuis le 20/08/2021, 11,0640 EUR/Kg;E
74;4010PRO;A0990;Kg;Depuis le 29/06/2021, 38,9900 EUR/SO;E
74;4010PRO;A0930;Kg;Depuis le 25/06/2021, 35,8160 EUR/Kg;E
74;4010PRO;A0462;Kg;Depuis le 15/07/2021, 34,5800 EUR/SO;E
74;4010PRO;A0938;SCH;Depuis le 25/06/2021, 3,8570 EUR/SCH;E
74;4010PRO;A0662;Kg;Depuis le 29/06/2021, 55,8700 EUR/Kg;E
74;4010PRO;A0677;P;Depuis le 25/06/2021, 9,8670 EUR/SCH;E
74;4010PRO;A0241;Kg;Depuis le 29/06/2021, 10,5000 EUR/Kg;E
74;4010PRO;A0959;Kg;Depuis le 25/06/2021, 0,5900 EUR/U;E
74;4010PRO;A0958;Kg;Depuis le 25/06/2021, 0,4833 EUR/U;E
74;4010PRO;A0957;Kg;Depuis le 25/06/2021, 0,4200 EUR/U;E
74;4010PRO;A0956;Kg;Depuis le 25/06/2021, 0,4200 EUR/U;E
74;4010PRO;A0986;Kg;Depuis le 29/06/2021, 26,2760 EUR/CAR;E
74;4010PRO;A0993;Kg;Depuis le 29/06/2021, 53,2600 EUR/Kg;E
74;4010PRO;A0963;Kg;Depuis le 25/06/2021, 19,8980 EUR/SCH;E
74;4010PRO;A0950;Kg;Depuis le 25/06/2021, 21,1740 EUR/Kg;E
74;4010PRO;A0949;Kg;Depuis le 25/06/2021, 12,9080 EUR/Kg;E
74;4010PRO;A0250;Kg;Depuis le 01/12/2021, 16,5000 EUR/Kg;E
74;4010PRO;A0934;Kg;Depuis le 25/06/2021, 6,2000 EUR/Kg;E
74;4010PRO;A0940;Kg;Depuis le 25/06/2021, 16,8500 EUR/Kg;E
74;4010PRO;A0966;Kg;Depuis le 25/06/2021, 20,2100 EUR/Kg;E
74;4010PRO;A0374;Kg;Depuis le 25/06/2021, 21,2000 EUR/SO;E
74;4010PRO;A0989;P;Depuis le 29/06/2021, 4,7500 EUR/BTE;E
74;4010PRO;A2096;U;Depuis le 15/07/2021, 3,4180 EUR/BTE;E
74;4010PRO;A2099;U;Depuis le 15/07/2021, 3,3670 EUR/BTE;E
74;4010PRO;A0352;Kg;Depuis le 29/06/2021, 33,5000 EUR/SO;E
74;4010PRO;A0983;P;Depuis le 29/06/2021, 6,6700 EUR/SCH;E
74;4010PRO;A0965;Kg;Depuis le 25/06/2021, 21,3800 EUR/Kg;E
73;4010PROM;A0353;Kg;Depuis le 28/01/2022, 19,6900 EUR/Kg;E
73;4010PROM;A2205;Kg;Depuis le 22/10/2021, 9,8400 EUR/Kg;E
73;4010PROM;A2233;Kg;Depuis le 08/11/2021, 14,6400 EUR/SCH;E
73;4010PROM;A0925;Kg;Depuis le 01/10/2021, 8,8100 EUR/BTE;E
73;4010PROM;A0926;Kg;Depuis le 01/10/2021, 8,8100 EUR/BTE;E
73;4010PROM;A0927;Kg;Depuis le 01/10/2021, 8,8100 EUR/BTE;E
73;4010PROM;A0928;Kg;Depuis le 01/10/2021, 8,8100 EUR/BTE;E
73;4010PROM;A0929;Kg;Depuis le 01/10/2021, 8,8100 EUR/BTE;E
73;4010PROM;A0931;U;Depuis le 01/10/2021, 10,3500 EUR/BTE;E
73;4010PROM;A0932;U;Depuis le 01/10/2021, 10,3500 EUR/BTE;E
73;4010PROM;A0933;U;Depuis le 01/10/2021, 10,3500 EUR/BTE;E
73;4010PROM;A1445;P;Depuis le 01/10/2021, 0,5800 EUR/P;E
73;4010PROM;A1781;Kg;Depuis le 01/10/2021, 19,6900 EUR/Kg;E
73;4010PROM;A1875;U;Depuis le 01/10/2021, 41,5000 EUR/U;E
73;4010PROM;A2100;U;Depuis le 01/10/2021, 10,3500 EUR/BTE;E
73;4010PROM;A2107;Kg;Depuis le 01/10/2021, 14,0000 EUR/Kg;E
73;4010PROM;A2108;Kg;Depuis le 01/10/2021, 18,0000 EUR/Kg;E
73;4010PROM;A2109;Kg;Depuis le 01/10/2021, 40,0000 EUR/Kg;E
73;4010PROM;A2138;Kg;Depuis le 04/10/2021, 9,0000 EUR/BTE;E
73;4010PROM;A2139;P;Depuis le 04/10/2021, 13,2000 EUR/P;E
73;4010PROM;A2140;P;Depuis le 04/10/2021, 17,5000 EUR/BTE;E
73;4010PROM;A2141;P;Depuis le 04/10/2021, 26,4000 EUR/P;E
114;4010PROMON;A1498;L;Depuis le 22/07/2021, 28,4000 EUR/CAR;E
114;4010PROMON;A0140;PQT;Depuis le 10/12/2021, 4,1500 EUR/PQT;E
114;4010PROMON;A0341;RLX;Depuis le 16/11/2021, 7,9500 EUR/RLX;E
114;4010PROMON;A2196;Kg;Depuis le 19/10/2021, 22,1000 EUR/SO;E
114;4010PROMON;A1529;P;Depuis le 22/07/2021, 8,1600 EUR/P;E
114;4010PROMON;A1530;P;Depuis le 22/07/2021, 12,5300 EUR/P;E
114;4010PROMON;A0638;P;Depuis le 22/07/2021, 14,5000 EUR/BTE;E
101;4010RAMON;A0354;P;Depuis le 07/07/2021, 0,4410 EUR/P;E
101;4010RAMON;A0356;U;Depuis le 21/07/2021, 81,0000 EUR/U;E
101;4010RAMON;A0355;P;Depuis le 07/07/2021, 0,3272 EUR/P;E
132;4010RBOI;A0360;U;Depuis le 30/08/2021, 7,8100 EUR/U;E
132;4010RBOI;A2180;L;Depuis le 18/10/2021, 70,6500 EUR/U;E
132;4010RBOI;A2172;U;Depuis le 13/10/2021, 7,8100 EUR/U;E
132;4010RBOI;A2173;U;Depuis le 13/10/2021, 7,8100 EUR/U;E
182;4010REGAL;A0441;Kg;Depuis le 18/01/2022, 3,6000 EUR/Kg;E
118;4010REMBAL;A1534;P;Depuis le 23/07/2021, 70,0000 EUR/CAR;E
118;4010REMBAL;A2469;P;Depuis le 13/01/2022, 60,0000 EUR/CAR;E
118;4010REMBAL;A0967;P;Depuis le 30/08/2021, 125,0000 EUR/CAR;E
118;4010REMBAL;A0757;P;Depuis le 30/08/2021, 5,5000 EUR/SCH;E
179;4010RISO;A2382;Kg;Depuis le 17/12/2021, 1,4200 EUR/Kg;E
179;4010RISO;A2383;Kg;Depuis le 17/12/2021, 1,4200 EUR/Kg;E
61;4010ROBIC;A2122;Kg;Depuis le 30/09/2021, 9,1000 EUR/Kg;E
61;4010ROBIC;A0721;Kg;Depuis le 26/01/2022, 11,6000 EUR/Kg;E
61;4010ROBIC;A0372;Kg;Depuis le 24/01/2022, 67,0000 EUR/SAC;E
61;4010ROBIC;A2074;Kg;Depuis le 25/01/2022, 2,8000 EUR/Kg;E
61;4010ROBIC;A2094;Kg;Depuis le 29/06/2021, 11,0000 EUR/SAC;E
61;4010ROBIC;A2524;Kg;Depuis le 26/01/2022, 10,2000 EUR/Kg;E
61;4010ROBIC;A2525;Kg;Depuis le 26/01/2022, 11,8000 EUR/Kg;E
61;4010ROBIC;A2526;Kg;Depuis le 26/01/2022, 10,8000 EUR/Kg;E
61;4010ROBIC;A2527;Kg;Depuis le 26/01/2022, 96,5000 EUR/Kg;E
61;4010ROBIC;A0373;Kg;Depuis le 24/01/2022, 110,0000 EUR/SAC;E
61;4010ROBIC;A2080;Kg;Depuis le 29/06/2021, 65,0000 EUR/SAC;E
61;4010ROBIC;A0870;Kg;Depuis le 18/06/2021, 15,7000 EUR/Kg;E
61;4010ROBIC;A0871;Kg;Depuis le 18/06/2021, 32,5000 EUR/Kg;E
117;4010ROLAN;A0307;SCH;Depuis le 01/01/2022, 3,3000 EUR/SCH;E
15;4010ROYAL;A2295;Kg;Depuis le 22/11/2021, 5,5000 EUR/Kg;E
15;4010ROYAL;A1001;Kg;Depuis le 29/06/2021, 3,4200 EUR/Kg;E
15;4010ROYAL;A0520;Kg;Depuis le 08/06/2021, 5,2700 EUR/KG;E
15;4010ROYAL;A2193;Kg;Depuis le 08/06/2021, 4,5600 EUR/KG;E
15;4010ROYAL;A0521;Kg;Depuis le 08/06/2021, 4,5600 EUR/KG;E
15;4010ROYAL;A2192;Kg;Depuis le 08/06/2021, 4,5600 EUR/KG;E
15;4010ROYAL;A2194;Kg;Depuis le 08/06/2021, 4,5600 EUR/KG;E
15;4010ROYAL;A0590;Kg;Depuis le 10/06/2021, 6,0600 EUR/BTE;E
15;4010ROYAL;A0591;Kg;Depuis le 10/06/2021, 5,1200 EUR/BTE;E
15;4010ROYAL;A2356;Kg;Depuis le 09/12/2021, 6,8000 EUR/Kg;E
15;4010ROYAL;A1000;Kg;Depuis le 29/06/2021, 6,9900 EUR/BTE;E
15;4010ROYAL;A2091;Kg;Depuis le 22/04/2021, 3,0500 EUR/Kg;E
15;4010ROYAL;A2328;Kg;Depuis le 25/11/2021, 3,9900 EUR/Kg;E
15;4010ROYAL;A2448;Kg;Depuis le 11/01/2022, 4,2000 EUR/Kg;E
15;4010ROYAL;A2357;Kg;Depuis le 10/12/2021, 3,9900 EUR/Kg;E
15;4010ROYAL;A0377;U;Depuis le 30/08/2021, 5,4400 EUR/U;E
15;4010ROYAL;A0378;Kg;Depuis le 22/04/2021, 4,2000 EUR/Kg;E
15;4010ROYAL;A0379;Kg;Depuis le 22/04/2021, 3,9400 EUR/Kg;E
15;4010ROYAL;A0519;Kg;Depuis le 08/06/2021, 2,9000 EUR/Kg;E
65;4010RPELA;A2219;Kg;Depuis le 03/11/2021, 5,7500 EUR/Kg;E
65;4010RPELA;A2565;Kg;Depuis le 11/02/2022, 3,0000 EUR/Kg;E
65;4010RPELA;A0895;Kg;Depuis le 24/06/2021, 13,3500 EUR/Kg;E
65;4010RPELA;A0900;Kg;Depuis le 24/06/2021, 8,6000 EUR/Kg;E
65;4010RPELA;A0361;Kg;Depuis le 23/06/2021, 5,9000 EUR/Kg;E
65;4010RPELA;A0362;Kg;Depuis le 23/06/2021, 8,9000 EUR/Kg;E
65;4010RPELA;A0903;Kg;Depuis le 24/06/2021, 4,5000 EUR/Kg;E
65;4010RPELA;A0363;Kg;Depuis le 23/06/2021, 4,5000 EUR/Kg;E
65;4010RPELA;A2368;Kg;Depuis le 15/12/2021, 5,2500 EUR/Kg;E
65;4010RPELA;A2385;Kg;Depuis le 17/12/2021, 21,5000 EUR/Kg;E
65;4010RPELA;A2321;Kg;Depuis le 25/11/2021, 6,6100 EUR/SCH;E
65;4010RPELA;A0902;Kg;Depuis le 24/06/2021, 6,2000 EUR/Kg;E
65;4010RPELA;A0981;Kg;Depuis le 29/06/2021, 3,1000 EUR/Kg;E
65;4010RPELA;A0982;Kg;Depuis le 29/06/2021, 18,0000 EUR/Kg;E
65;4010RPELA;A0980;Kg;Depuis le 29/06/2021, 12,1500 EUR/Kg;E
65;4010RPELA;A2423;Kg;Depuis le 30/12/2021, 9,5238 EUR/Kg;E
65;4010RPELA;A2239;Kg;Depuis le 12/11/2021, 4,5000 EUR/Kg;E
65;4010RPELA;A0924;Kg;Depuis le 30/08/2021, 7,5000 EUR/Kg;E
65;4010RPELA;A2352;P;Depuis le 08/12/2021, 0,3200 EUR/P;E
65;4010RPELA;A1877;Kg;Depuis le 30/08/2021, 6,2000 EUR/Kg;E
65;4010RPELA;A1880;Kg;Depuis le 30/08/2021, 9,7000 EUR/Kg;E
65;4010RPELA;A1881;Kg;Depuis le 30/08/2021, 7,7500 EUR/Kg;E
65;4010RPELA;A1571;Kg;Depuis le 28/07/2021, 22,0000 EUR/Kg;E
65;4010RPELA;A2513;Kg;Depuis le 20/01/2022, 6,4500 EUR/Kg;E
65;4010RPELA;A0884;Kg;Depuis le 24/06/2021, 9,8500 EUR/Kg;E
65;4010RPELA;A1884;Kg;Depuis le 30/08/2021, 2,5600 EUR/Kg;E
65;4010RPELA;A1882;Kg;Depuis le 30/08/2021, 12,0000 EUR/Kg;E
65;4010RPELA;A2396;Kg;Depuis le 27/12/2021, 55,5000 EUR/Kg;E
65;4010RPELA;A0892;Kg;Depuis le 24/06/2021, 52,0000 EUR/Kg;E
65;4010RPELA;A0891;Kg;Depuis le 24/06/2021, 49,5000 EUR/Kg;E
65;4010RPELA;A1885;Kg;Depuis le 30/08/2021, 9,0500 EUR/Kg;E
65;4010RPELA;A1883;Kg;Depuis le 30/08/2021, 10,3000 EUR/Kg;E
65;4010RPELA;A0978;Kg;Depuis le 29/06/2021, 23,0000 EUR/Kg;E
65;4010RPELA;A0897;Kg;Depuis le 24/06/2021, 15,5500 EUR/Kg;E
65;4010RPELA;A0889;Kg;Depuis le 24/06/2021, 9,2500 EUR/Kg;E
65;4010RPELA;A0899;Kg;Depuis le 24/06/2021, 9,6000 EUR/Kg;E
65;4010RPELA;A0896;Kg;Depuis le 19/01/2022, 9,9000 EUR/Kg;E
65;4010RPELA;A0364;Kg;Depuis le 24/06/2021, 5,6500 EUR/Kg;E
65;4010RPELA;A0482;Kg;Depuis le 23/06/2021, 7,3000 EUR/Kg;E
65;4010RPELA;A1935;P;Depuis le 02/09/2021, 0,3500 EUR/P;E
65;4010RPELA;A1773;P;Depuis le 20/08/2021, 0,2700 EUR/P;E
65;4010RPELA;A0887;Kg;Depuis le 27/12/2021, 3,3000 EUR/Kg;E
65;4010RPELA;A0883;Kg;Depuis le 23/06/2021, 1,7000 EUR/Kg;E
65;4010RPELA;A2434;Kg;Depuis le 07/01/2022, 7,0000 EUR/Kg;E
65;4010RPELA;A1879;Kg;Depuis le 30/08/2021, 7,3500 EUR/Kg;E
65;4010RPELA;A1878;Kg;Depuis le 30/08/2021, 6,9000 EUR/Kg;E
65;4010RPELA;A0898;Kg;Depuis le 12/07/2021, 31,5000 EUR/Kg;E
65;4010RPELA;A0890;Kg;Depuis le 24/06/2021, 13,1000 EUR/Kg;E
65;4010RPELA;A0979;Kg;Depuis le 29/06/2021, 8,9000 EUR/Kg;E
65;4010RPELA;A0366;Kg;Depuis le 01/10/2021, 15,2000 EUR/Kg;E
65;4010RPELA;A0885;Kg;Depuis le 01/02/2022, 17,0000 EUR/Kg;E
65;4010RPELA;A1876;Kg;Depuis le 30/08/2021, 9,2000 EUR/Kg;E
65;4010RPELA;A0367;Kg;Depuis le 24/06/2021, 2,7500 EUR/Kg;E
65;4010RPELA;A2203;Kg;Depuis le 21/10/2021, 2,5000 EUR/Kg;E
65;4010RPELA;A0369;Kg;Depuis le 24/06/2021, 21,5000 EUR/Kg;E
65;4010RPELA;A0901;Kg;Depuis le 24/06/2021, 9,1000 EUR/Kg;E
65;4010RPELA;A0886;Kg;Depuis le 24/06/2021, 9,0500 EUR/Kg;E
65;4010RPELA;A2530;Kg;Depuis le 27/01/2022, 15,0000 EUR/Kg;E
65;4010RPELA;A0371;Kg;Depuis le 24/06/2021, 16,9000 EUR/Kg;E
65;4010RPELA;A2529;Kg;Depuis le 27/01/2022, 9,1500 EUR/Kg;E
65;4010RPELA;A0893;Kg;Depuis le 24/06/2021, 16,9000 EUR/Kg;E
65;4010RPELA;A0894;Kg;Depuis le 24/06/2021, 17,2000 EUR/Kg;E
113;4010RUNEMB;A1525;P;Depuis le 22/07/2021, 5,0000 EUR/BTE;E
113;4010RUNEMB;A1526;P;Depuis le 22/07/2021, 3,7500 EUR/BTE;E
113;4010RUNEMB;A1527;CAR;Depuis le 22/07/2021, 160,0000 EUR/CAR;E
113;4010RUNEMB;A1528;P;Depuis le 11/01/2022, 8,6000 EUR/SCH;E
113;4010RUNEMB;A0140;P;Depuis le 22/07/2021, 2,8000 EUR/SCH;E
113;4010RUNEMB;A2081;P;Depuis le 22/07/2021, 5,0000 EUR/BTE;E
153;4010SAE;A2027;P;Depuis le 08/09/2021, 3,1900 EUR/P;E
120;4010SAKURA;A1250;Kg;Depuis le 30/12/2021, 3,7000 EUR/Kg;E
120;4010SAKURA;A0460;P;Depuis le 30/12/2021, 0,1938 EUR/P;E
120;4010SAKURA;A0210;Kg;Depuis le 03/09/2021, 40,0000 EUR/CAR;E
120;4010SAKURA;A1491;L;Depuis le 30/12/2021, 4,8300 EUR/L;E
120;4010SAKURA;A2408;Kg;Depuis le 24/12/2021, 5,6000 EUR/Kg;E
120;4010SAKURA;A0457;Kg;Depuis le 13/01/2022, 8,9000 EUR/Kg;E
120;4010SAKURA;A2424;Kg;Depuis le 30/12/2021, 3,9000 EUR/Kg;E
120;4010SAKURA;A2442;L;Depuis le 07/01/2022, 69,5000 EUR/CAR;E
120;4010SAKURA;A1679;L;Depuis le 13/01/2022, 70,0000 EUR/CAR;E
120;4010SAKURA;A1770;CAR;Depuis le 20/08/2021, 59,8800 EUR/CAR;E
120;4010SAKURA;A2462;L;Depuis le 13/01/2022, 3,1100 EUR/L;E
120;4010SAKURA;A2463;L;Depuis le 13/01/2022, 3,8700 EUR/L;E
120;4010SAKURA;A0811;L;Depuis le 30/12/2021, 3,1700 EUR/L;E
120;4010SAKURA;A2198;Kg;Depuis le 27/01/2022, 8,9000 EUR/Kg;E
154;4010SANDHY;A0150;Kg;Depuis le 08/09/2021, 1,2000 EUR/Kg;E
154;4010SANDHY;A1055;Kg;Depuis le 08/09/2021, 2,5000 EUR/Kg;E
154;4010SANDHY;A2028;Kg;Depuis le 08/09/2021, 1,2500 EUR/Kg;E
154;4010SANDHY;A1326;BAQ;Depuis le 08/09/2021, 1,7000 EUR/BAQ;E
60;4010SAPM;A0867;Kg;Depuis le 18/06/2021, 86,1900 EUR/Kg;E
60;4010SAPM;A0869;Kg;Depuis le 18/06/2021, 86,2000 EUR/Kg;E
60;4010SAPM;A0868;Kg;Depuis le 18/06/2021, 31,3000 EUR/Kg;E
60;4010SAPM;A0380;Kg;Depuis le 18/06/2021, 10,2100 EUR/Kg;E
157;4010SAVANA;A2029;L;Depuis le 08/09/2021, 11,7000 EUR/U;E
159;4010SAVDEC;A0816;Kg;Depuis le 08/09/2021, 2,7000 EUR/Kg;E
128;4010SAVEUR;A1848;Kg;Depuis le 30/08/2021, 2,8000 EUR/U;E
128;4010SAVEUR;A1849;Kg;Depuis le 30/08/2021, 2,0000 EUR/U;E
128;4010SAVEUR;A0743;Kg;Depuis le 30/08/2021, 9,6000 EUR/BAQ;E
158;4010SAVMON;A2030;Kg;Depuis le 08/09/2021, 70,0000 EUR/Kg;E
160;4010SCII;A1710;P;Depuis le 08/09/2021, 0,0500 EUR/P;E
87;4010SEVARO;A1072;Kg;Depuis le 01/07/2021, 36,7900 EUR/Kg;E
87;4010SEVARO;A1073;Kg;Depuis le 01/07/2021, 240,4800 EUR/Kg;E
87;4010SEVARO;A1074;BTE;Depuis le 01/07/2021, 29,9100 EUR/BTE;E
55;4010SHANE;A0835;Kg;Depuis le 17/06/2021, 10,9300 EUR/Kg;E
55;4010SHANE;A2549;P;Depuis le 31/01/2022, 0,4200 EUR/P;E
55;4010SHANE;A2468;Kg;Depuis le 13/01/2022, 3,3095 EUR/Kg;E
55;4010SHANE;A0833;L;Depuis le 17/06/2021, 55,0000 EUR/BID;E
55;4010SHANE;A0834;Kg;Depuis le 17/06/2021, 220,0000 EUR/Kg;E
55;4010SHANE;A0381;Kg;Depuis le 17/06/2021, 400,0000 EUR/Kg;E
55;4010SHANE;A0382;Kg;Depuis le 06/01/2022, 205,0000 EUR/Kg;E
55;4010SHANE;A0383;Kg;Depuis le 17/06/2021, 22,0000 EUR/Kg;E
55;4010SHANE;A0384;Kg;Depuis le 17/06/2021, 285,0000 EUR/Kg;E
55;4010SHANE;A2087;Kg;Depuis le 17/06/2021, 5,0000 EUR/Kg;E
58;4010SIS;A0146;P;Depuis le 29/06/2021, 0,1358 EUR/P;E
58;4010SIS;A0147;U;Depuis le 29/06/2021, 4,7500 EUR/U;E
58;4010SIS;A0263;Kg;Depuis le 30/08/2021, 1,3900 EUR/SCH;E
58;4010SIS;A0385;Kg;Depuis le 18/06/2021, 5,2000 EUR/SCH;E
58;4010SIS;A0386;Kg;Depuis le 18/06/2021, 24,5000 EUR/BTE;E
58;4010SIS;A0387;Kg;Depuis le 17/06/2021, 5,4000 EUR/BTE;E
58;4010SIS;A0388;L;Depuis le 28/06/2021, 4,2000 EUR/BID;E
58;4010SIS;A0389;Kg;Depuis le 17/06/2021, 1,8590 EUR/Kg;E
58;4010SIS;A0390;Kg;Depuis le 17/06/2021, 1,5900 EUR/Kg;E
58;4010SIS;A0391;Kg;Depuis le 17/06/2021, 1,6250 EUR/Kg;E
58;4010SIS;A0392;Kg;Depuis le 17/06/2021, 1,6380 EUR/Kg;E
58;4010SIS;A0393;Kg;Depuis le 17/06/2021, 12,5000 EUR/Kg;E
58;4010SIS;A0394;Kg;Depuis le 30/08/2021, 5,1300 EUR/U;E
58;4010SIS;A0395;Kg;Depuis le 17/06/2021, 1,3524 EUR/Kg;E
58;4010SIS;A0396;Kg;Depuis le 17/06/2021, 8,3500 EUR/BTE;E
58;4010SIS;A0397;Kg;Depuis le 30/08/2021, 6,4500 EUR/BTE;E
58;4010SIS;A0398;Kg;Depuis le 18/06/2021, 5,4500 EUR/BTE;E
58;4010SIS;A0399;Kg;Depuis le 28/06/2021, 8,0500 EUR/BTE;E
58;4010SIS;A0475;Kg;Depuis le 30/08/2021, 3,1900 EUR/Kg;E
58;4010SIS;A0710;Kg;Depuis le 18/06/2021, 8,2900 EUR/BID;E
58;4010SIS;A0843;P;Depuis le 17/06/2021, 1,5900 EUR/SCH;E
58;4010SIS;A0844;Kg;Depuis le 17/06/2021, 2,3800 EUR/Kg;E
58;4010SIS;A0845;Kg;Depuis le 17/06/2021, 16,0000 EUR/CAR;E
58;4010SIS;A0846;P;Depuis le 17/06/2021, 1,5000 EUR/SCH;E
58;4010SIS;A0847;P;Depuis le 17/06/2021, 1,0500 EUR/SCH;E
